cod_reg,regione,cod_prov,provincia,comune,cod_istat,flag,arr_tot_res,arr_tot_nonres,arr_tot_tot,arr_alb_res,arr_alb_nonres,arr_alb_tot,arr_ext_res,arr_ext_nonres,arr_ext_tot,col16,pre_tot_res,pre_tot_nonres,pre_tot_tot,pre_alb_res,pre_alb_nonres,pre_alb_tot,pre_ext_res,pre_ext_nonres,pre_ext_tot,anno
160,PUGLIA,75.0,LECCE,Novoli,75055.0,,295.0,151.0,446.0,,,,295.0,151.0,446.0,,1024.0,811.0,1835.0,,,,1024.0,811.0,1835.0,2018
160,PUGLIA,75.0,LECCE,Ortelle,75056.0,,680.0,1387.0,2067.0,,,,,,,,2557.0,5827.0,8384.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Otranto,75057.0,,116057.0,33070.0,149127.0,70637.0,21706.0,92343.0,45420.0,11364.0,56784.0,,597374.0,118374.0,715748.0,318539.0,69919.0,388458.0,278835.0,48455.0,327290.0,2018
160,PUGLIA,75.0,LECCE,Palmariggi,75058.0,,384.0,51.0,435.0,,,,,,,,1653.0,210.0,1863.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Parabita,75059.0,(a),636.0,244.0,880.0,,,,636.0,244.0,880.0,,2801.0,1277.0,4078.0,,,,2801.0,1277.0,4078.0,2018
160,PUGLIA,75.0,LECCE,Patù,75060.0,,2938.0,2670.0,5608.0,2447.0,2275.0,4722.0,491.0,395.0,886.0,,10314.0,11587.0,21901.0,8172.0,10200.0,18372.0,2142.0,1387.0,3529.0,2018
160,PUGLIA,75.0,LECCE,Poggiardo,75061.0,,5227.0,309.0,5536.0,,,,,,,,9971.0,866.0,10837.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Presicce,75062.0,,5798.0,385.0,6183.0,5356.0,263.0,5619.0,442.0,122.0,564.0,,33653.0,2258.0,35911.0,31370.0,1673.0,33043.0,2283.0,585.0,2868.0,2018
160,PUGLIA,75.0,LECCE,Racale,75063.0,,900.0,263.0,1163.0,,,,900.0,263.0,1163.0,,5742.0,1770.0,7512.0,,,,5742.0,1770.0,7512.0,2018
160,PUGLIA,75.0,LECCE,Salice Salentino,75065.0,,974.0,222.0,1196.0,,,,,,,,3034.0,655.0,3689.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Salve,75066.0,,14266.0,1350.0,15616.0,8074.0,491.0,8565.0,6192.0,859.0,7051.0,,103747.0,6458.0,110205.0,59028.0,2541.0,61569.0,44719.0,3917.0,48636.0,2018
160,PUGLIA,75.0,LECCE,Sannicola,75070.0,,1537.0,616.0,2153.0,,,,,,,,6916.0,2720.0,9636.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Santa Cesarea Terme,75072.0,,18323.0,4434.0,22757.0,14111.0,3745.0,17856.0,4212.0,689.0,4901.0,,70184.0,16352.0,86536.0,55619.0,13921.0,69540.0,14565.0,2431.0,16996.0,2018
160,PUGLIA,75.0,LECCE,Specchia,75077.0,,1066.0,269.0,1335.0,675.0,193.0,868.0,391.0,76.0,467.0,,3930.0,1192.0,5122.0,2497.0,960.0,3457.0,1433.0,232.0,1665.0,2018
160,PUGLIA,75.0,LECCE,Spongano,75078.0,,146.0,168.0,314.0,,,,,,,,775.0,969.0,1744.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Squinzano,75079.0,,260.0,123.0,383.0,,,,260.0,123.0,383.0,,699.0,760.0,1459.0,,,,699.0,760.0,1459.0,2018
160,PUGLIA,75.0,LECCE,Sternatia,75080.0,,411.0,435.0,846.0,,,,,,,,1214.0,1315.0,2529.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Supersano,75081.0,,394.0,218.0,612.0,,,,,,,,1042.0,680.0,1722.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Taviano,75085.0,,2866.0,386.0,3252.0,1460.0,253.0,1713.0,1406.0,133.0,1539.0,,12492.0,1384.0,13876.0,4618.0,868.0,5486.0,7874.0,516.0,8390.0,2018
160,PUGLIA,75.0,LECCE,Tricase,75088.0,,9619.0,1330.0,10949.0,6515.0,984.0,7499.0,3104.0,346.0,3450.0,,22227.0,4577.0,26804.0,12892.0,3174.0,16066.0,9335.0,1403.0,10738.0,2018
160,PUGLIA,75.0,LECCE,Tuglie,75089.0,,1538.0,382.0,1920.0,,,,,,,,6922.0,1985.0,8907.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Ugento,75090.0,,86507.0,22791.0,109298.0,60634.0,18190.0,78824.0,25873.0,4601.0,30474.0,,640989.0,182456.0,823445.0,412628.0,149237.0,561865.0,228361.0,33219.0,261580.0,2018
160,PUGLIA,75.0,LECCE,Uggiano la Chiesa,75091.0,,4536.0,2895.0,7431.0,,,,,,,,18029.0,10228.0,28257.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Veglie,75092.0,,399.0,40.0,439.0,,,,399.0,40.0,439.0,,1823.0,176.0,1999.0,,,,1823.0,176.0,1999.0,2018
160,PUGLIA,75.0,LECCE,Vernole,75093.0,,16698.0,4297.0,20995.0,,,,,,,,78146.0,25279.0,103425.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Zollino,75094.0,,663.0,450.0,1113.0,,,,,,,,2106.0,3058.0,5164.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Castro,75096.0,,8594.0,2675.0,11269.0,7326.0,2460.0,9786.0,1268.0,215.0,1483.0,,26394.0,8381.0,34775.0,22384.0,7879.0,30263.0,4010.0,502.0,4512.0,2018
160,PUGLIA,75.0,LECCE,Porto Cesareo,75097.0,,53383.0,10674.0,64057.0,29644.0,8535.0,38179.0,23739.0,2139.0,25878.0,,288554.0,56665.0,345219.0,150786.0,48352.0,199138.0,137768.0,8313.0,146081.0,2018
160,PUGLIA,75.0,LECCE,Altri comuni della provincia di LECCE,,,4494.0,2219.0,6713.0,,,,,,,,17731.0,9510.0,27241.0,,,,,,,2018
160,PUGLIA,75.0,LECCE,Alessano,75002.0,,931.0,655.0,1586.0,,,,,,,,3620.0,2641.0,6261.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Alezio,75003.0,,912.0,505.0,1417.0,,,,912.0,505.0,1417.0,,3216.0,1925.0,5141.0,,,,3216.0,1925.0,5141.0,2019
160,PUGLIA,75.0,LECCE,Alliste,75004.0,,2617.0,710.0,3327.0,,,,,,,,11963.0,3629.0,15592.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Andrano,75005.0,,331.0,96.0,427.0,,,,,,,,1063.0,274.0,1337.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Cannole,75012.0,,4741.0,110.0,4851.0,,,,,,,,24101.0,415.0,24516.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Carmiano,75014.0,,418.0,159.0,577.0,,,,418.0,159.0,577.0,,1197.0,553.0,1750.0,,,,1197.0,553.0,1750.0,2019
160,PUGLIA,75.0,LECCE,Carpignano Salentino,75015.0,,6190.0,2638.0,8828.0,3784.0,1534.0,5318.0,2406.0,1104.0,3510.0,,18131.0,10089.0,28220.0,8900.0,5620.0,14520.0,9231.0,4469.0,13700.0,2019
160,PUGLIA,75.0,LECCE,Casarano,75016.0,,1685.0,204.0,1889.0,1181.0,102.0,1283.0,504.0,102.0,606.0,,5319.0,1130.0,6449.0,2876.0,451.0,3327.0,2443.0,679.0,3122.0,2019
160,PUGLIA,75.0,LECCE,Castrignano del Capo,75019.0,,17677.0,8777.0,26454.0,14636.0,7286.0,21922.0,3041.0,1491.0,4532.0,,68208.0,24087.0,92295.0,58373.0,21136.0,79509.0,9835.0,2951.0,12786.0,2019
160,PUGLIA,75.0,LECCE,Cavallino,75020.0,,571.0,132.0,703.0,,,,,,,,2248.0,407.0,2655.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Copertino,75022.0,,1373.0,94.0,1467.0,,,,,,,,3714.0,337.0,4051.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Corigliano d'Otranto,75023.0,,2210.0,840.0,3050.0,,,,,,,,5734.0,3035.0,8769.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Cursi,75025.0,,755.0,451.0,1206.0,,,,755.0,451.0,1206.0,,2180.0,1509.0,3689.0,,,,2180.0,1509.0,3689.0,2019
160,PUGLIA,75.0,LECCE,Cutrofiano,75026.0,,1911.0,842.0,2753.0,,,,,,,,5110.0,3208.0,8318.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Diso,75027.0,(a),2250.0,1016.0,3266.0,,,,,,,,7046.0,4309.0,11355.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Gagliano del Capo,75028.0,,4602.0,2069.0,6671.0,,,,,,,,20498.0,5839.0,26337.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Galatina,75029.0,,6076.0,1183.0,7259.0,,,,,,,,16401.0,3676.0,20077.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Galatone,75030.0,,1719.0,610.0,2329.0,,,,,,,,5603.0,2635.0,8238.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Gallipoli,75031.0,,85247.0,32661.0,117908.0,46996.0,19301.0,66297.0,38251.0,13360.0,51611.0,,385048.0,124538.0,509586.0,163497.0,63908.0,227405.0,221551.0,60630.0,282181.0,2019
160,PUGLIA,75.0,LECCE,Giurdignano,75033.0,,3157.0,3545.0,6702.0,1600.0,1923.0,3523.0,1557.0,1622.0,3179.0,,11335.0,12220.0,23555.0,6417.0,7076.0,13493.0,4918.0,5144.0,10062.0,2019
160,PUGLIA,75.0,LECCE,Lecce,75035.0,,177104.0,96903.0,274007.0,144610.0,66543.0,211153.0,32494.0,30360.0,62854.0,,472266.0,238441.0,710707.0,361473.0,156166.0,517639.0,110793.0,82275.0,193068.0,2019
160,PUGLIA,75.0,LECCE,Lequile,75036.0,(a),1591.0,588.0,2179.0,,,,,,,,3599.0,1449.0,5048.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Leverano,75037.0,(a),2662.0,844.0,3506.0,,,,,,,,11187.0,3494.0,14681.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Lizzanello,75038.0,(a),342.0,45.0,387.0,,,,,,,,4386.0,490.0,4876.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Maglie,75039.0,,4740.0,1016.0,5756.0,,,,,,,,10263.0,3090.0,13353.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Martano,75040.0,,1552.0,1650.0,3202.0,,,,1552.0,1650.0,3202.0,,4437.0,6516.0,10953.0,,,,4437.0,6516.0,10953.0,2019
160,PUGLIA,75.0,LECCE,Matino,75042.0,,765.0,81.0,846.0,,,,,,,,2353.0,315.0,2668.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Melendugno,75043.0,,73351.0,9059.0,82410.0,52509.0,4924.0,57433.0,20842.0,4135.0,24977.0,,465531.0,37446.0,502977.0,348404.0,19934.0,368338.0,117127.0,17512.0,134639.0,2019
160,PUGLIA,75.0,LECCE,Minervino di Lecce,75047.0,,6281.0,1652.0,7933.0,5604.0,1368.0,6972.0,677.0,284.0,961.0,,33684.0,9102.0,42786.0,31531.0,8036.0,39567.0,2153.0,1066.0,3219.0,2019
160,PUGLIA,75.0,LECCE,Morciano di Leuca,75050.0,,6567.0,937.0,7504.0,4654.0,603.0,5257.0,1913.0,334.0,2247.0,,37746.0,3735.0,41481.0,29334.0,2547.0,31881.0,8412.0,1188.0,9600.0,2019
160,PUGLIA,75.0,LECCE,Muro Leccese,75051.0,,1529.0,439.0,1968.0,,,,,,,,4949.0,1662.0,6611.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Nardò,75052.0,,36714.0,7801.0,44515.0,24311.0,4961.0,29272.0,12403.0,2840.0,15243.0,,217053.0,41947.0,259000.0,137915.0,28580.0,166495.0,79138.0,13367.0,92505.0,2019
160,PUGLIA,75.0,LECCE,Novoli,75055.0,,210.0,207.0,417.0,,,,210.0,207.0,417.0,,696.0,962.0,1658.0,,,,696.0,962.0,1658.0,2019
160,PUGLIA,75.0,LECCE,Ortelle,75056.0,,794.0,1261.0,2055.0,,,,,,,,2809.0,5352.0,8161.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Otranto,75057.0,,112519.0,37191.0,149710.0,68668.0,24441.0,93109.0,43851.0,12750.0,56601.0,,570242.0,125432.0,695674.0,300437.0,76513.0,376950.0,269805.0,48919.0,318724.0,2019
160,PUGLIA,75.0,LECCE,Palmariggi,75058.0,,533.0,92.0,625.0,,,,,,,,2022.0,240.0,2262.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Parabita,75059.0,(a),915.0,512.0,1427.0,,,,915.0,512.0,1427.0,,4276.0,2195.0,6471.0,,,,4276.0,2195.0,6471.0,2019
160,PUGLIA,75.0,LECCE,Patù,75060.0,,3185.0,3013.0,6198.0,2551.0,2513.0,5064.0,634.0,500.0,1134.0,,11374.0,13013.0,24387.0,8908.0,10999.0,19907.0,2466.0,2014.0,4480.0,2019
160,PUGLIA,75.0,LECCE,Poggiardo,75061.0,,2995.0,269.0,3264.0,,,,,,,,8640.0,735.0,9375.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Presicce,75062.0,,5679.0,464.0,6143.0,5267.0,375.0,5642.0,412.0,89.0,501.0,,32325.0,2458.0,34783.0,30413.0,2081.0,32494.0,1912.0,377.0,2289.0,2019
160,PUGLIA,75.0,LECCE,Racale,75063.0,,1195.0,357.0,1552.0,,,,,,,,6579.0,2479.0,9058.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Ruffano,75064.0,(a),298.0,242.0,540.0,,,,,,,,1817.0,1553.0,3370.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Salice Salentino,75065.0,,813.0,237.0,1050.0,,,,,,,,2501.0,702.0,3203.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Salve,75066.0,,13964.0,1548.0,15512.0,8089.0,749.0,8838.0,5875.0,799.0,6674.0,,100046.0,7705.0,107751.0,57941.0,3942.0,61883.0,42105.0,3763.0,45868.0,2019
160,PUGLIA,75.0,LECCE,Sannicola,75070.0,,1769.0,772.0,2541.0,,,,,,,,7252.0,3159.0,10411.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Santa Cesarea Terme,75072.0,,14778.0,4923.0,19701.0,12107.0,4151.0,16258.0,2671.0,772.0,3443.0,,60488.0,20482.0,80970.0,49613.0,16782.0,66395.0,10875.0,3700.0,14575.0,2019
160,PUGLIA,75.0,LECCE,Specchia,75077.0,,1109.0,356.0,1465.0,,,,,,,,3842.0,1667.0,5509.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Spongano,75078.0,,131.0,143.0,274.0,,,,,,,,940.0,755.0,1695.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Squinzano,75079.0,,185.0,103.0,288.0,,,,,,,,1232.0,487.0,1719.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Sternatia,75080.0,,593.0,533.0,1126.0,,,,,,,,1455.0,1634.0,3089.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Supersano,75081.0,,314.0,233.0,547.0,,,,,,,,839.0,927.0,1766.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Taviano,75085.0,,2633.0,958.0,3591.0,,,,,,,,10739.0,3793.0,14532.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Trepuzzi,75087.0,(a),377.0,130.0,507.0,,,,377.0,130.0,507.0,,1941.0,484.0,2425.0,,,,1941.0,484.0,2425.0,2019
160,PUGLIA,75.0,LECCE,Tricase,75088.0,,8553.0,1018.0,9571.0,5277.0,609.0,5886.0,3276.0,409.0,3685.0,,19077.0,4867.0,23944.0,8306.0,2381.0,10687.0,10771.0,2486.0,13257.0,2019
160,PUGLIA,75.0,LECCE,Tuglie,75089.0,,1263.0,548.0,1811.0,,,,,,,,5646.0,2808.0,8454.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Ugento,75090.0,,84823.0,15261.0,100084.0,56653.0,10408.0,67061.0,28170.0,4853.0,33023.0,,644830.0,114452.0,759282.0,398483.0,78190.0,476673.0,246347.0,36262.0,282609.0,2019
160,PUGLIA,75.0,LECCE,Uggiano la Chiesa,75091.0,,4247.0,3495.0,7742.0,,,,,,,,17197.0,13908.0,31105.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Veglie,75092.0,,415.0,41.0,456.0,,,,415.0,41.0,456.0,,1975.0,145.0,2120.0,,,,1975.0,145.0,2120.0,2019
160,PUGLIA,75.0,LECCE,Vernole,75093.0,,16818.0,5038.0,21856.0,,,,,,,,80739.0,30218.0,110957.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Castro,75096.0,,9123.0,3049.0,12172.0,,,,,,,,26638.0,9706.0,36344.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Porto Cesareo,75097.0,,50584.0,10969.0,61553.0,28089.0,8596.0,36685.0,22495.0,2373.0,24868.0,,252624.0,53857.0,306481.0,128507.0,44363.0,172870.0,124117.0,9494.0,133611.0,2019
160,PUGLIA,75.0,LECCE,Altri comuni della provincia di LECCE,,,6077.0,3078.0,9155.0,,,,,,,,20921.0,13540.0,34461.0,,,,,,,2019
160,PUGLIA,75.0,LECCE,Alessano,75002.0,,1053.0,163.0,1216.0,,,,,,,,4175.0,790.0,4965.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Alezio,75003.0,,1247.0,216.0,1463.0,0.0,0.0,0.0,1247.0,216.0,1463.0,,5815.0,935.0,6750.0,0.0,0.0,0.0,5815.0,935.0,6750.0,2020
160,PUGLIA,75.0,LECCE,Alliste,75004.0,,2500.0,319.0,2819.0,,,,,,,,13541.0,1725.0,15266.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Andrano,75005.0,,382.0,54.0,436.0,,,,,,,,1212.0,147.0,1359.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Bagnolo del Salento,75008.0,,382.0,79.0,461.0,,,,,,,,1946.0,473.0,2419.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Calimera,75010.0,,370.0,3.0,373.0,,,,,,,,7320.0,19.0,7339.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Cannole,75012.0,,1960.0,49.0,2009.0,,,,,,,,8450.0,255.0,8705.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Carmiano,75014.0,,466.0,43.0,509.0,0.0,0.0,0.0,466.0,43.0,509.0,,1818.0,189.0,2007.0,0.0,0.0,0.0,1818.0,189.0,2007.0,2020
160,PUGLIA,75.0,LECCE,Carpignano Salentino,75015.0,,3822.0,507.0,4329.0,1685.0,127.0,1812.0,2137.0,380.0,2517.0,,14781.0,1815.0,16596.0,5399.0,397.0,5796.0,9382.0,1418.0,10800.0,2020
160,PUGLIA,75.0,LECCE,Casarano,75016.0,,1187.0,116.0,1303.0,775.0,61.0,836.0,412.0,55.0,467.0,,4288.0,671.0,4959.0,1779.0,149.0,1928.0,2509.0,522.0,3031.0,2020
160,PUGLIA,75.0,LECCE,Castrignano del Capo,75019.0,,16802.0,2610.0,19412.0,13331.0,2118.0,15449.0,3471.0,492.0,3963.0,,60812.0,8808.0,69620.0,49696.0,7497.0,57193.0,11116.0,1311.0,12427.0,2020
160,PUGLIA,75.0,LECCE,Cavallino,75020.0,,662.0,123.0,785.0,,,,,,,,2355.0,254.0,2609.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Copertino,75022.0,,1096.0,39.0,1135.0,,,,,,,,3476.0,203.0,3679.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Corigliano d'Otranto,75023.0,,1037.0,232.0,1269.0,,,,,,,,4235.0,1318.0,5553.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Cutrofiano,75026.0,,1756.0,306.0,2062.0,,,,,,,,6412.0,1442.0,7854.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Diso,75027.0,,2681.0,398.0,3079.0,,,,,,,,8294.0,1890.0,10184.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Gagliano del Capo,75028.0,,4920.0,806.0,5726.0,,,,,,,,22979.0,2795.0,25774.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Galatina,75029.0,,6036.0,511.0,6547.0,,,,,,,,35789.0,3513.0,39302.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Galatone,75030.0,,1978.0,355.0,2333.0,,,,,,,,7651.0,1520.0,9171.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Gallipoli,75031.0,,71508.0,11633.0,83141.0,32444.0,5601.0,38045.0,39064.0,6032.0,45096.0,,359968.0,58057.0,418025.0,141839.0,22652.0,164491.0,218129.0,35405.0,253534.0,2020
160,PUGLIA,75.0,LECCE,Giurdignano,75033.0,,3928.0,955.0,4883.0,1791.0,495.0,2286.0,2137.0,460.0,2597.0,,14710.0,3929.0,18639.0,7692.0,2242.0,9934.0,7018.0,1687.0,8705.0,2020
160,PUGLIA,75.0,LECCE,Lecce,75035.0,,108318.0,20080.0,128398.0,79266.0,11239.0,90505.0,29052.0,8841.0,37893.0,,373454.0,58157.0,431611.0,242363.0,32485.0,274848.0,131091.0,25672.0,156763.0,2020
160,PUGLIA,75.0,LECCE,Lequile,75036.0,,1353.0,247.0,1600.0,,,,,,,,4108.0,708.0,4816.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Leverano,75037.0,,2813.0,205.0,3018.0,,,,,,,,13102.0,988.0,14090.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Maglie,75039.0,,1377.0,235.0,1612.0,,,,,,,,5230.0,914.0,6144.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Martano,75040.0,,1386.0,344.0,1730.0,0.0,0.0,0.0,1386.0,344.0,1730.0,,5044.0,1368.0,6412.0,0.0,0.0,0.0,5044.0,1368.0,6412.0,2020
160,PUGLIA,75.0,LECCE,Matino,75042.0,,1038.0,102.0,1140.0,,,,,,,,3486.0,291.0,3777.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Melendugno,75043.0,,51602.0,3483.0,55085.0,32909.0,1907.0,34816.0,18693.0,1576.0,20269.0,,308024.0,15157.0,323181.0,206204.0,8622.0,214826.0,101820.0,6535.0,108355.0,2020
160,PUGLIA,75.0,LECCE,Minervino di Lecce,75047.0,,5126.0,697.0,5823.0,4218.0,427.0,4645.0,908.0,270.0,1178.0,,29002.0,3889.0,32891.0,25785.0,3053.0,28838.0,3217.0,836.0,4053.0,2020
160,PUGLIA,75.0,LECCE,Monteroni di Lecce,75048.0,,836.0,76.0,912.0,,,,,,,,2522.0,296.0,2818.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Morciano di Leuca,75050.0,,6563.0,459.0,7022.0,4163.0,257.0,4420.0,2400.0,202.0,2602.0,,33357.0,1512.0,34869.0,22981.0,951.0,23932.0,10376.0,561.0,10937.0,2020
160,PUGLIA,75.0,LECCE,Muro Leccese,75051.0,,1181.0,187.0,1368.0,,,,,,,,4991.0,776.0,5767.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Nardò,75052.0,,27252.0,2556.0,29808.0,13287.0,1366.0,14653.0,13965.0,1190.0,15155.0,,169751.0,13463.0,183214.0,86790.0,7766.0,94556.0,82961.0,5697.0,88658.0,2020
160,PUGLIA,75.0,LECCE,Novoli,75055.0,,238.0,54.0,292.0,0.0,0.0,0.0,238.0,54.0,292.0,,1123.0,323.0,1446.0,0.0,0.0,0.0,1123.0,323.0,1446.0,2020
160,PUGLIA,75.0,LECCE,Ortelle,75056.0,,1087.0,457.0,1544.0,,,,,,,,3851.0,1799.0,5650.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Otranto,75057.0,,94586.0,9995.0,104581.0,49192.0,5385.0,54577.0,45394.0,4610.0,50004.0,,486227.0,40055.0,526282.0,221686.0,19579.0,241265.0,264541.0,20476.0,285017.0,2020
160,PUGLIA,75.0,LECCE,Palmariggi,75058.0,,455.0,43.0,498.0,,,,,,,,1646.0,114.0,1760.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Parabita,75059.0,,1054.0,268.0,1322.0,0.0,0.0,0.0,1054.0,268.0,1322.0,,4455.0,1141.0,5596.0,0.0,0.0,0.0,4455.0,1141.0,5596.0,2020
160,PUGLIA,75.0,LECCE,Patù,75060.0,,3135.0,747.0,3882.0,2472.0,609.0,3081.0,663.0,138.0,801.0,,11581.0,2705.0,14286.0,8752.0,2273.0,11025.0,2829.0,432.0,3261.0,2020
160,PUGLIA,75.0,LECCE,Poggiardo,75061.0,,1230.0,310.0,1540.0,,,,,,,,4712.0,1188.0,5900.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Racale,75063.0,,1177.0,123.0,1300.0,,,,,,,,7812.0,888.0,8700.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Ruffano,75064.0,,279.0,48.0,327.0,,,,,,,,1925.0,354.0,2279.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Salice Salentino,75065.0,,914.0,111.0,1025.0,,,,,,,,3523.0,262.0,3785.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Salve,75066.0,,10474.0,621.0,11095.0,6473.0,294.0,6767.0,4001.0,327.0,4328.0,,71187.0,3270.0,74457.0,46362.0,1689.0,48051.0,24825.0,1581.0,26406.0,2020
160,PUGLIA,75.0,LECCE,San Cesario di Lecce,75068.0,,390.0,66.0,456.0,0.0,0.0,0.0,390.0,66.0,456.0,,1492.0,546.0,2038.0,0.0,0.0,0.0,1492.0,546.0,2038.0,2020
160,PUGLIA,75.0,LECCE,Sannicola,75070.0,,2448.0,423.0,2871.0,,,,,,,,10655.0,1817.0,12472.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Santa Cesarea Terme,75072.0,,10504.0,987.0,11491.0,6935.0,576.0,7511.0,3569.0,411.0,3980.0,,42419.0,3603.0,46022.0,26964.0,1978.0,28942.0,15455.0,1625.0,17080.0,2020
160,PUGLIA,75.0,LECCE,Specchia,75077.0,,1389.0,148.0,1537.0,,,,,,,,5769.0,731.0,6500.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Spongano,75078.0,,479.0,67.0,546.0,,,,,,,,2137.0,329.0,2466.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Sternatia,75080.0,,416.0,69.0,485.0,,,,,,,,1320.0,199.0,1519.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Supersano,75081.0,,408.0,64.0,472.0,,,,,,,,1858.0,241.0,2099.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Taviano,75085.0,,3912.0,438.0,4350.0,,,,,,,,18702.0,1569.0,20271.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Trepuzzi,75087.0,,345.0,37.0,382.0,0.0,0.0,0.0,345.0,37.0,382.0,,1165.0,205.0,1370.0,0.0,0.0,0.0,1165.0,205.0,1370.0,2020
160,PUGLIA,75.0,LECCE,Tricase,75088.0,,5089.0,491.0,5580.0,3411.0,226.0,3637.0,1678.0,265.0,1943.0,,18410.0,4643.0,23053.0,7186.0,698.0,7884.0,11224.0,3945.0,15169.0,2020
160,PUGLIA,75.0,LECCE,Tuglie,75089.0,,1427.0,138.0,1565.0,,,,,,,,6519.0,727.0,7246.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Ugento,75090.0,,58799.0,7341.0,66140.0,48085.0,6631.0,54716.0,10714.0,710.0,11424.0,,432971.0,57150.0,490121.0,358789.0,53657.0,412446.0,74182.0,3493.0,77675.0,2020
160,PUGLIA,75.0,LECCE,Uggiano la Chiesa,75091.0,,5129.0,993.0,6122.0,,,,,,,,20373.0,4361.0,24734.0,,,,,,,2020
